marry,libustr-1.0-1,1.0.4-3ubuntu2
marry,libuuid1,2.20.1-5.1ubuntu20.2
marry,libv4l-0,1.0.1-1
marry,libv4lconvert0,1.0.1-1
marry,libvorbis0a,1.3.2-1.3ubuntu1
marry,libvorbisenc2,1.3.2-1.3ubuntu1
marry,libvorbisfile3,1.3.2-1.3ubuntu1
marry,libvpx1,1.3.0-2
marry,libwagon-java,1.0.0-2ubuntu2
marry,libwagon2-java,2.5-1
marry,libwayland-client0,1.4.0-1ubuntu1
marry,libwayland-cursor0,1.4.0-1ubuntu1
marry,libwind0-heimdal,1.6~git20131207+dfsg-1ubuntu1
marry,libwrap0,7.6.q-25
marry,libx11-6,2:1.6.2-1ubuntu2
marry,libx11-data,2:1.6.2-1ubuntu2
marry,libx11-xcb1,2:1.6.2-1ubuntu2
marry,libxalan2-java,2.7.1-9
marry,libxapian22,1.2.16-2ubuntu1
marry,libxau6,1:1.0.8-1
marry,libxaw7,2:1.0.12-1
marry,libxbean-java,3.7-5
marry,libxcb-dri2-0,1.10-2ubuntu1
marry,libxcb-dri3-0,1.10-2ubuntu1
marry,libxcb-glx0,1.10-2ubuntu1
marry,libxcb-present0,1.10-2ubuntu1
marry,libxcb-render0,1.10-2ubuntu1
marry,libxcb-shape0,1.10-2ubuntu1
marry,libxcb-shm0,1.10-2ubuntu1
marry,libxcb-sync1,1.10-2ubuntu1
marry,libxcb1,1.10-2ubuntu1
marry,libxcomposite1,1:0.4.4-1
marry,libxcursor1,1:1.1.14-1
marry,libxdamage1,1:1.1.4-1ubuntu1
marry,libxdmcp6,1:1.1.1-1
marry,libxerces2-java,2.11.0-7
marry,libxext6,2:1.3.2-1
marry,libxfixes3,1:5.0.1-1ubuntu1
marry,libxfont1,1:1.4.7-1ubuntu0.1
marry,libxft2,2.3.1-2
marry,libxi6,2:1.7.1.901-1ubuntu1
marry,libxinerama1,2:1.1.3-1
marry,libxkbcommon0,0.4.1-0ubuntu1
marry,libxkbfile1,1:1.0.8-1
marry,libxml-commons-external-java,1.4.01-2build1
marry,libxml-commons-resolver1.1-java,1.2-7build1
marry,libxml2,2.9.1+dfsg1-3ubuntu4.3
marry,libxmlgraphics-commons-java,1.5-4ubuntu1
marry,libxmu6,2:1.1.1-1
marry,libxmuu1,2:1.1.1-1
marry,libxom-java,1.2.10-1
marry,libxpm4,1:3.5.10-1
marry,libxpp2-java,2.1.10-7build1
marry,libxpp3-java,1.1.4c-2build1
marry,libxrandr2,2:1.4.2-1
marry,libxrender1,1:0.9.8-1
marry,libxshmfence1,1.1-2
marry,libxt6,1:1.1.4-1
marry,libxtables10,1.4.21-1ubuntu1
marry,libxtst6,2:1.2.2-1
marry,libxv1,2:1.0.10-1
marry,libxxf86dga1,2:1.1.4-1
marry,libxxf86vm1,1:1.1.3-1
marry,libyaml-0-2,0.1.4-3ubuntu3
marry,libyaml-snake-java,1.12-2
marry,linux-headers-3.13.0-36,3.13.0-36.63
marry,linux-headers-3.13.0-36-generic,3.13.0-36.63
marry,linux-headers-generic,3.13.0.36.43
marry,linux-headers-virtual,3.13.0.36.43
marry,linux-image-3.13.0-36-generic,3.13.0-36.63
marry,linux-image-virtual,3.13.0.36.43
marry,linux-libc-dev,3.13.0-36.63
marry,linux-virtual,3.13.0.36.43
marry,lksctp-tools,1.0.15+dfsg-1
marry,locales,2.13+git20120306-12.1
marry,lockfile-progs,0.1.17
marry,login,1:4.1.5.1-1ubuntu9
marry,logrotate,3.8.7-1ubuntu1
marry,lsb-base,4.1+Debian11ubuntu6
marry,lsb-release,4.1+Debian11ubuntu6
marry,lshw,02.16-2ubuntu1
marry,lsof,4.86+dfsg-1ubuntu2
marry,ltrace,0.7.3-4ubuntu5.1
marry,m4,1.4.17-2ubuntu1
marry,make,3.81-8.2ubuntu3
marry,makedev,2.3.1-93ubuntu1
marry,man-db,2.6.7.1-1ubuntu1
marry,manpages,3.54-1ubuntu1
marry,manpages-dev,3.54-1ubuntu1
marry,maven,3.0.5-1
marry,mawk,1.3.3-17ubuntu2
marry,mime-support,3.54ubuntu1
marry,mlocate,0.26-1ubuntu1
marry,module-init-tools,15-0ubuntu6
marry,mount,2.20.1-5.1ubuntu20.2
marry,mountall,2.53
marry,mtr-tiny,0.85-2
marry,multiarch-support,2.19-0ubuntu6.3
marry,nano,2.2.6-1ubuntu1
marry,ncurses-base,5.9+20140118-1ubuntu1
marry,ncurses-bin,5.9+20140118-1ubuntu1
marry,ncurses-term,5.9+20140118-1ubuntu1
marry,net-tools,1.60-25ubuntu2.1
marry,netbase,5.2
marry,netcat-openbsd,1.105-7ubuntu1
marry,nfs-common,1:1.2.8-6ubuntu1.1
marry,ntfs-3g,1:2013.1.13AR.1-2ubuntu2
marry,ntp,1:4.2.6.p5+dfsg-3ubuntu2
marry,ntpdate,1:4.2.6.p5+dfsg-3ubuntu2
marry,ohai,6.14.0-2
marry,open-vm-tools,2:9.4.0-1280544-5ubuntu6.2
marry,openjdk-7-jre,7u65-2.5.2-3~14.04
marry,openjdk-7-jre-headless,7u65-2.5.2-3~14.04
marry,openssh-client,1:6.6p1-2ubuntu2
marry,openssh-server,1:6.6p1-2ubuntu2
marry,openssh-sftp-server,1:6.6p1-2ubuntu2
marry,openssl,1.0.1f-1ubuntu2.5
marry,os-prober,1.63ubuntu1
marry,overlayroot,0.25ubuntu1
marry,parted,2.3-19ubuntu1
marry,passwd,1:4.1.5.1-1ubuntu9
marry,patch,2.7.1-4ubuntu1
marry,pciutils,1:3.2.1-1ubuntu5
marry,perl,5.18.2-2ubuntu1
marry,perl-base,5.18.2-2ubuntu1
marry,perl-modules,5.18.2-2ubuntu1
marry,plymouth,0.8.8-0ubuntu17
marry,plymouth-theme-ubuntu-text,0.8.8-0ubuntu17
marry,policykit-1,0.105-4ubuntu2
marry,policykit-1-gnome,0.105-1ubuntu4
marry,pollinate,4.7-0ubuntu1
marry,popularity-contest,1.57ubuntu1
marry,powermgmt-base,1.31build1
marry,ppp,2.4.5-5.1ubuntu2
marry,pppconfig,2.3.19ubuntu1
marry,pppoeconf,1.20ubuntu1
marry,procps,1:3.3.9-1ubuntu2
marry,psmisc,22.20-1ubuntu2
marry,puppet,3.4.3-1
marry,puppet-common,3.4.3-1
marry,python,2.7.5-5ubuntu3
marry,python-apport,2.14.1-0ubuntu3.5
marry,python-apt,0.9.3.5
marry,python-apt-common,0.9.3.5
marry,python-chardet,2.0.1-2build2
marry,python-cheetah,2.4.4-3.fakesyncbuild1
marry,python-configobj,4.7.2+ds-5build1
marry,python-crypto,2.6.1-4build1
marry,python-dbus,1.2.0-2build2
marry,python-dbus-dev,1.2.0-2build2
marry,python-debian,0.1.21+nmu2ubuntu2
marry,python-gdbm,2.7.5-1ubuntu1
marry,python-gi,3.12.0-1ubuntu1
marry,python-httplib2,0.8-2build1
marry,python-json-pointer,1.0-2build1
marry,python-jsonpatch,1.3-4
marry,python-keyring,3.5-1
marry,python-launchpadlib,1.10.2+ds-2
marry,python-lazr.restfulclient,0.13.3-1build1
marry,python-lazr.uri,1.0.3-1build1
marry,python-meld3,0.6.10-1
marry,python-minimal,2.7.5-5ubuntu3
marry,python-oauth,1.0.1-3build2
marry,python-openssl,0.13-2ubuntu6
marry,python-pam,0.4.2-13.1ubuntu3
marry,python-pkg-resources,3.3-1ubuntu1
marry,python-prettytable,0.7.2-2ubuntu2
marry,python-problem-report,2.14.1-0ubuntu3.5
marry,python-pycurl,7.19.3-0ubuntu3
marry,python-requests,2.2.1-1
marry,python-secretstorage,2.0.0-1ubuntu1.1
marry,python-serial,2.6-1build1
marry,python-simplejson,3.3.1-1ubuntu6
marry,python-six,1.5.2-1
marry,python-support,1.0.15
marry,python-twisted-bin,13.2.0-1ubuntu1
marry,python-twisted-core,13.2.0-1ubuntu1
marry,python-twisted-names,13.2.0-1ubuntu1
marry,python-twisted-web,13.2.0-1ubuntu1
marry,python-urllib3,1.7.1-1build1
marry,python-wadllib,1.3.2-2build1
marry,python-xapian,1.2.16-2ubuntu1
marry,python-yaml,3.10-4build4
marry,python-zope.interface,4.0.5-1ubuntu4
marry,python2.7,2.7.6-8
marry,python2.7-minimal,2.7.6-8
marry,python3,3.4.0-0ubuntu2
marry,python3-apport,2.14.1-0ubuntu3.5
marry,python3-apt,0.9.3.5
marry,python3-commandnotfound,0.3ubuntu12
marry,python3-dbus,1.2.0-2build2
marry,python3-distupgrade,1:0.220.5
marry,python3-gdbm,3.4.0-0ubuntu1
marry,python3-gi,3.12.0-1ubuntu1
marry,python3-minimal,3.4.0-0ubuntu2
marry,python3-newt,0.52.15-2ubuntu5
marry,python3-problem-report,2.14.1-0ubuntu3.5
marry,python3-pycurl,7.19.3-0ubuntu3
marry,python3-software-properties,0.92.37.1
marry,python3-update-manager,1:0.196.12
marry,python3.4,3.4.0-2ubuntu1
marry,python3.4-minimal,3.4.0-2ubuntu1
marry,rabbitmq-server,3.1.5-1
marry,readline-common,6.3-4ubuntu2
marry,resolvconf,1.69ubuntu1.1
marry,rhino,1.7R4-2
marry,rpcbind,0.2.1-2ubuntu2.1
marry,rsync,3.1.0-2ubuntu0.1
marry,rsyslog,7.4.4-1ubuntu2.1
marry,ruby,1:1.9.3.4
marry,ruby-augeas,0.5.0-2
marry,ruby-diff-lcs,1.2.4-1
marry,ruby-erubis,2.7.0-2
marry,ruby-hashie,2.0.3-1
marry,ruby-hiera,1.3.0-1
marry,ruby-highline,1.6.20-1
marry,ruby-ipaddress,0.8.0-2
marry,ruby-json,1.8.0-1build1
marry,ruby-mime-types,1.25-1
marry,ruby-mixlib-authentication,1.3.0-1
marry,ruby-mixlib-cli,1.4.0-1
marry,ruby-mixlib-config,2.1.0-1
marry,ruby-mixlib-log,1.4.1-1
marry,ruby-mixlib-shellout,1.3.0-1
marry,ruby-net-ssh,1:2.6.8-1
marry,ruby-net-ssh-gateway,1.2.0-1
marry,ruby-net-ssh-multi,1.2.0-1
marry,ruby-rack,1.5.2-1
marry,ruby-rest-client,1.6.7-4
marry,ruby-rgen,0.6.6-1
marry,ruby-safe-yaml,1.0.1-1
marry,ruby-shadow,2.2.0-1
marry,ruby-sigar,0.7.2-2
marry,ruby-systemu,2.6.0-1
marry,ruby-yajl,1.2.0-1
marry,ruby1.9.1,1.9.3.484-2ubuntu1
marry,run-one,1.17-0ubuntu1
marry,runit,2.1.1-6.2ubuntu3
marry,screen,4.1.0~20120320gitdb59704-9
marry,sed,4.2.2-4ubuntu1
marry,sensible-utils,0.0.9
marry,sgml-base,1.26+nmu4ubuntu1
marry,shared-mime-info,1.2-0ubuntu3
marry,software-properties-common,0.92.37.1
marry,sound-theme-freedesktop,0.8-1
marry,ssh-import-id,3.21-0ubuntu1
marry,strace,4.8-1ubuntu5
marry,sudo,1.8.9p5-1ubuntu1
marry,supervisor,3.0b2-1
marry,systemd-services,204-5ubuntu20.7
marry,systemd-shim,6-2bzr1
marry,sysv-rc,2.88dsf-41ubuntu6
marry,sysvinit-utils,2.88dsf-41ubuntu6
marry,tar,1.27.1-1
marry,tasksel,2.88ubuntu15
marry,tasksel-data,2.88ubuntu15
marry,tcpd,7.6.q-25
marry,tcpdump,4.5.1-2ubuntu1
marry,telnet,0.17-36build2
marry,testng,6.8.7-2
marry,time,1.7-24
marry,tmux,1.8-5
marry,tzdata,2014e-0ubuntu0.14.04
marry,tzdata-java,2014e-0ubuntu0.14.04
marry,ubuntu-keyring,2012.05.19
marry,ubuntu-minimal,1.325
marry,ubuntu-release-upgrader-core,1:0.220.5
marry,ubuntu-standard,1.325
marry,ucf,3.0027+nmu1
marry,udev,204-5ubuntu20.7
marry,udisks2,2.1.3-1
marry,ufw,0.34~rc-0ubuntu2
marry,unattended-upgrades,0.82.1ubuntu2
marry,unzip,6.0-9ubuntu1
marry,update-manager-core,1:0.196.12
marry,update-notifier-common,0.154.1
marry,upstart,1.12.1-0ubuntu4.2
marry,ureadahead,0.100.0-16
marry,usbutils,1:007-2ubuntu1
marry,util-linux,2.20.1-5.1ubuntu20.2
marry,uuid-runtime,2.20.1-5.1ubuntu20.2
marry,vim,2:7.4.052-1ubuntu3
marry,vim-common,2:7.4.052-1ubuntu3
marry,vim-runtime,2:7.4.052-1ubuntu3
marry,vim-tiny,2:7.4.052-1ubuntu3
marry,virtualbox-guest-dkms,4.3.10-dfsg-1
marry,virtualbox-guest-utils,4.3.10-dfsg-1
marry,virtualbox-guest-x11,4.3.10-dfsg-1
marry,w3m,0.5.3-15
marry,wget,1.15-1ubuntu1
marry,whiptail,0.52.15-2ubuntu5
marry,x11-common,1:7.7+1ubuntu8
marry,x11-utils,7.7+1
marry,x11-xkb-utils,7.7+1
marry,xauth,1:1.0.7-1ubuntu1
marry,xfonts-base,1:1.0.3
marry,xfonts-encodings,1:1.0.4-1ubuntu1
marry,xfonts-utils,1:7.7+1
marry,xkb-data,2.10.1-1ubuntu1
marry,xml-core,0.13+nmu2
marry,xserver-common,2:1.15.1-0ubuntu2.1
marry,xserver-xorg-core,2:1.15.1-0ubuntu2.1
marry,xz-utils,5.1.1alpha+20120614-2ubuntu2
marry,zerofree,1.0.2-1ubuntu1
marry,zlib1g,1:1.2.8.dfsg-1ubuntu1
